"date","country_code","admin1","city","gender","type","impact","mood","theme","perspective","recurring","lucidity","keywords","sentiment_neg","sentiment_neu","sentiment_pos","valence_mean","arousal_mean","dominance_mean","emotions_top3","year","month","mean_rad","max_rad","sum_rad","data_type","year_month"
2025-03-10,"CA","ON","Mississauga",NA,"standard","low","adventurous","losing control of a vehicle","shifting","no","none","driving, cousin, disconnected, manually, bridge",0.31953,0.65106,0.02941,5.619,3.78,5.426,"confusion:0.10227439126798084, approval:0.07584843704743045, curiosity:0.06512488531214851",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-10,"CA","ON","Mississauga",NA,"negative","moderate","fear","being betrayed","shifting","no","none","trusted",0.16868,0.61144,0.21988,6.156,4.209,5.817,"curiosity:0.10465364841123422, confusion:0.08873117063194513, excitement:0.07082578043142955",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-10,"CA","ON","Mississauga",NA,"negative","moderate","confusion","failing an examination","shifting","theme","partial","late, exam, study",0.35996,0.59976,0.04029,5.662,3.778,5.47,"confusion:0.1824765671044588, nervousness:0.08302350373317798, curiosity:0.06564082717522979",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-10,"CA","ON","Mississauga",NA,"positive","low","entrancement","visiting another planet, world, moon","shifting","no","partial","sunflower, mystical",0.09285,0.59595,0.3112,6.034,3.938,5.599,"excitement:0.10798237814257544, realization:0.09535547221700352, surprise:0.07356184783081214",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-10,"CA","ON","Mississauga",NA,"negative","high","triumph","being physically attacked","1st person","no","partial","fighting, kidnapped, help, escaped, gate",0.37468,0.50725,0.11807,5.437,4.173,5.426,"excitement:0.12178517458960414, confusion:0.08937042020261288, desire:0.06920417957007885",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-10,"CA","ON","Mississauga",NA,"negative","high","anxiety","being the cause of trouble","shifting","no","none","sister, taxes, arguing, crashed, expensive",0.64447,0.32767,0.02786,5.472,4.14,5.401,"anger:0.13951917890120635, nervousness:0.12394664724442092, confusion:0.06379347023638812",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-10,"CA","ON","Mississauga",NA,"existential","low","sadness","losing friends or family","shifting","no","none","friend, missed, friends",0.21836,0.58801,0.19363,6.158,4.142,5.728,"realization:0.14809256419539452, sadness:0.09646530449390411, confusion:0.08450182030598323",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-10,"CA","ON","Mississauga",NA,"negative","low","worry","being sick or unhealthy","shifting","no","none","friend, hospital, rash",0.50212,0.41154,0.08634,5.492,4.126,5.28,"surprise:0.1874761457244555, confusion:0.1819595036407312, disappointment:0.05494382232427597",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga","Woman","negative","low","anxiety","being at work or working","1st person","no","partial","coffee",0.02465,0.61484,0.36051,6.209,4.403,5.84,"realization:0.12291486312945683, caring:0.08941787978013356, curiosity:0.07963890706499417",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga","Man","standard","moderate","interest","being in nature","1st person","no","none","arctic, sister, ski, lodge, gambling",0.36891,0.55808,0.07301,5.713,4.24,5.417,"excitement:0.0820050427897109, realization:0.07495226338505745, approval:0.06864387521313296",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga","Woman","negative","high","worry","people behaving unexpectedly","1st person","no","partial","apple, employees, weird, emails",0.30097,0.52472,0.17431,5.929,4.031,5.54,"confusion:0.13339680805802345, realization:0.07696203589439392, annoyance:0.07265092507004738",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga",NA,"positive","moderate","acceptance","being young again","1st person","no","none","school, roommate, room, clothes, setting",0.15513,0.70356,0.14132,5.499,4.024,5.349,"desire:0.16845297937591872, realization:0.07214008395870526, curiosity:0.07102636992931366",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga",NA,"negative","moderate","fear","seeing ghosts","3rd person","no","none","ship, deck",0.29164,0.63254,0.07582,5.38,3.906,5.45,"realization:0.07506593192617099, confusion:0.06840863885978858, disappointment:0.05823116796091199",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga",NA,"existential","high","dissatisfied","being the cause of trouble","1st person","no","total","roommate, woke, bright, light, room",0.12716,0.78678,0.08606,6.074,3.827,5.519,"realization:0.10709237804015476, confusion:0.07510383302966754, caring:0.06905679156382878",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga","Man","negative","high","anxiety","being lost","1st person","no","none","pay, credit, card, debt, bank",0.43672,0.51951,0.04377,5.822,3.91,5.461,"confusion:0.32012100517749786, desire:0.09118912741541862, curiosity:0.07028019614517689",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga",NA,"negative","high","horror","seeing someone wounded or mutilated","shifting","content","partial","ski, purse, horrified, human, cry",0.38946,0.54782,0.06272,5.709,3.98,5.492,"confusion:0.08543686303310097, curiosity:0.08456403678283095, sadness:0.076351513620466",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga",NA,"negative","high","anxiety","being paralyzed by fear","shifting","no","none","driving, car, flipped, grass, fear",0.45958,0.49287,0.04755,6.386,4.051,5.67,"desire:0.1505221426486969, excitement:0.1366337239742279, confusion:0.1136719211935997",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga",NA,"standard","low","awkwardness / embarrassment","breathing under water","3rd person","no","none","dream, friend, toilet, boy, rescue",0.37691,0.56296,0.06013,5.574,4.235,5.676,"desire:0.07930940389633179, caring:0.07928711300094922, approval:0.07659691820542018",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga",NA,"negative","moderate","anxiety","being paralyzed by fear","1st person","no","none","girls, fellowship, house, lock, door",0.35879,0.60176,0.03945,5.751,3.891,5.319,"nervousness:0.2118761949241161, fear:0.18358174711465836, confusion:0.1035035727545619",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga",NA,"positive","high","awe","reconnecting with people","1st person","no","none","texting, exchanging, words, love, marriage",0.03827,0.89341,0.06832,6.071,3.882,5.687,"desire:0.18747135996818545, confusion:0.12501069903373718, curiosity:0.11098717153072356",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga",NA,"standard","low","confusion","missing an opportunity","1st person","no","none","dream, door, hindrance, wadrobe, stages",0.4136,0.52551,0.06089,6.169,4.023,5.609,"confusion:0.10559944808483124, disapproval:0.08711973826090495, remorse:0.07147420197725296",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga",NA,"standard","high","adventurous","visiting another planet, world, moon","1st person","no","total","dream, ascending, sky, heaven, cloud",0.023,0.33289,0.6441,6.475,3.787,5.472,"excitement:0.12619061022996902, desire:0.09737271629273891, confusion:0.09694294445216656",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga",NA,"standard","moderate","calmness","traveling or vacation","1st person","no","partial","friend, washing, washer, dryer, stage",0.0664,0.86042,0.07318,6.046,3.745,5.54,"desire:0.11642024293541908, confusion:0.11164833977818488, curiosity:0.07973312959074974",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga","Woman","standard","low","annoyance","being a different gender","1st person","no","none","thick, bushy, moustache, brothers, trimmers",0.68363,0.29077,0.0256,5.37,3.856,5.444,"disgust:0.15721037052571774, disapproval:0.12978604435920715, remorse:0.059289127588272095",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-11,"CA","ON","Mississauga",NA,"negative","low","concern","battlefield or war zone","shifting","no","partial","castle, sea, cliffs, war, vikings",0.22036,0.70239,0.07725,5.726,4.229,5.474,"excitement:0.0898946678886811, realization:0.07738806710888942, curiosity:0.07517869429041941",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-12,"CA","ON","Mississauga",NA,"negative","high","anxiety","false awakening","1st person","theme","partial","false, prepared, interview, anxious, distracted",0.42869,0.5067,0.06461,5.612,4.007,5.811,"realization:0.12055464567882676, nervousness:0.1184798874227064, confusion:0.11674572101661138",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-12,"CA","ON","Mississauga","Woman","negative","low","worry","failing an examination","1st person","no","none","dental, school, failed, exam",0.72079,0.26381,0.0154,5.52,3.937,5.475,"confusion:0.09756669215857984, disappointment:0.08561803214251995, nervousness:0.059751989940802254",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-12,"CA","ON","Mississauga",NA,"positive","moderate","calmness","achieving a desire/goal","3rd person","content","none","assignment, working, able, quickly, boyfriend",0.08745,0.64512,0.26743,6.067,3.949,5.725,"desire:0.15109203507502875, sadness:0.09198205483456452, disappointment:0.08878991520032287",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-13,"CA","ON","Mississauga","Man","standard","moderate","annoyance","doing hard drugs","1st person","no","none","friends, house, ketamine, movie",0.42363,0.49415,0.08223,5.762,4.025,5.663,"anger:0.11399302468635142, desire:0.0987568753771484, annoyance:0.06198054878041148",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-13,"CA","ON","Mississauga",NA,"standard","low","curiosity","finding something","3rd person","no","none","rock, wind, beach",0.23595,0.70546,0.05859,6.099,3.672,5.845,"confusion:0.1452470662072301, curiosity:0.11627249829471112, realization:0.09018384646624326",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-13,"CA","ON","Mississauga","Woman","standard","low","confusion","people behaving unexpectedly","1st person","no","none","girl, likes, dude, getting, married",0.4709,0.48774,0.04136,6.38,4.282,5.663,"confusion:0.18335893750190735, curiosity:0.11033270011345546, approval:0.0808129779373606",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-13,"CA","ON","Mississauga","Transgender Man","negative","moderate","annoyance","unsatisfying or negative social situation","1st person","no","none","meal, fuss, frustrated, social",0.54389,0.42809,0.02803,6.023,3.973,5.898,"annoyance:0.12229262168208758, confusion:0.11426583925882976, remorse:0.059009162709116936",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-13,"CA","ON","Mississauga","Man","standard","low","annoyance","playing a sport","1st person","no","none","residence, event, badminton, coworker",0.32731,0.45431,0.21838,5.666,3.811,5.523,"realization:0.09545838708678882, confusion:0.08471831255075005, excitement:0.07890868455999428",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-13,"CA","ON","Mississauga",NA,"standard","low","obligation","performing incredible physical feats","shifting","no","none","build, rollercoaster, flying, tips, judged",0.17106,0.71326,0.11568,5.933,3.914,5.615,"curiosity:0.11655406840145588, caring:0.09016827866435052, excitement:0.08393781321744125",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-13,"CA","ON","Mississauga","Man","standard","low","adventurous","swimming","1st person","no","none","beach, coworkers, sunrise, cafe",0.24192,0.58383,0.17425,5.959,4.013,5.623,"curiosity:0.0774878862906586, excitement:0.06623488546095112, confusion:0.05751097481697798",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-14,"CA","ON","Mississauga","Woman","negative","low","awkwardness / embarrassment","disappointed by friends or family","1st person","theme","partial","class, president, vote",0.40897,0.48326,0.10777,5.962,4.154,5.674,"desire:0.12200740352272987, disapproval:0.10556319588795304, disappointment:0.07004405953921378",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-14,"CA","ON","Mississauga",NA,"standard","moderate","relief","being lost","shifting","theme","none","family, escape, neighbourhood, wrong, jogging/cycling",0.19103,0.69639,0.11259,5.799,4.006,5.581,"confusion:0.07643841903068517, realization:0.06603176656522249, disapproval:0.06016731227895147",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-14,"CA","ON","Mississauga","Woman","negative","moderate","vulnerability","being mistreated / treated poorly","1st person","no","none","email, votes, campaign, nomination",0.2492,0.47216,0.27864,5.921,4.144,5.753,"anger:0.08285712885359924, fear:0.08196027297526598, caring:0.07948839136709769",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-15,"CA","ON","Mississauga","Transgender Man","standard","low","boredom","being at work or working","1st person","no","none","cataloguing, database, biased",0.80251,0.18826,0.00923,4.957,4.105,5.353,"curiosity:0.09285861998796464, confusion:0.09279347956180573, annoyance:0.08805061131715775",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-15,"CA","ON","Mississauga",NA,"positive","low","adventurous","having fun","shifting","content","partial","explored, shower, fish, hogwarts, spy",0.11568,0.7376,0.14671,5.737,3.882,5.69,"curiosity:0.10133206395103651, desire:0.08005342216176145, excitement:0.07623386446057874",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
